BrandID;BrandName;BrandOwnerID;BrandOwner;ParentID;ParentCompany;SubBrandID;SubBrand;Revision Date
DJDW;Smc Jasco;DCLS;Smc Jasco;CTXB;Smc Jasco;;;31-Dic-97
DJDX;Smith & Wesson;DCLT;Smith & Wesson;CTXC;Smith & Wesson;;;31-Dic-97
DJFB;SMS Automotive Prod Inc;DCLV;SMS Automotive Prod Inc;CTXD;SMS Automotive Prod Inc;;;31-Dic-97
DJFC;Snapper;DCLW;Snapper;CTXF;Snapper;;;31-Dic-97
DJFD;SNG Sensors;DCLX;SNG Sensors;CTXG;SNG Sensors;;;31-Dic-97
DJFF;SNOWSPORT Utility Plows;BGPC;Agri-Cover Inc;BGPC;Agri-Cover Inc;;;25-Jul-17
DJFG;Sofiltra;DCMC;Sofiltra;CTXJ;Sofiltra;;;31-Dic-97
DJFH;Sofima;DCMD;Sofima;CTXK;Sofima;;;31-Dic-97
DJFJ;Software Resource;DCMF;Software Resource;CTXL;Software Resource;;;31-Dic-97
DJFK;Sohio;DCMG;Sohio;CTXM;Sohio;;;31-Dic-97
DJFL;Solar Tech;DCMH;Solar Tech;CTXN;Solar Tech;;;31-Dic-97
DJFM;Soleus International;DCMJ;Soleus International;CTXP;Soleus International;;;31-Dic-97
DJFN;Sona Enterprises;DCMK;Sona Enterprises;CTXQ;Sona Enterprises;;;31-Dic-97
DJFP;Sondpex;DCML;Sondpex;CTXR;Sondpex;;;31-Dic-97
DJFQ;Performax;BKLN;SOPUS Products;BKLN;SOPUS Products;;;31-Dic-97
DJFR;Westleys;BSGR;ITW Global Brands;FDMW;ITW Global Brands;;;24-Jun-11
DJFS;SOR;DCMN;SOR;CTXS;SOR;;;31-Dic-97
DJFT;Sosmetal Products;DCMP;Sosmetal Products;CTXT;Sosmetal Products;;;31-Dic-97
DJFV;South Oakland;DCMQ;South Oakland;CTXV;South Oakland;;;31-Dic-97
DJFW;Purple Passion;DCMR;South/Win LTD;CTXW;South/Win LTD;;;31-Dic-97
DJFX;Southern Telecom;DCMS;Southern Telecom;CTXX;Southern Telecom;;;31-Dic-97
DJGB;Southwest Specialty;DCMT;Southwest Specialty;CVBB;Southwest Specialty;;;31-Dic-97
DJGC;Sparex;DCMV;Sparex;CVBC;Sparex;;;31-Dic-97
DJGD;Spark Industries;DCMW;Spark Industries;CVBD;Spark Industries;;;31-Dic-97
DJGF;Sparkomatic;DCMX;Sparkomatic;CVBF;Sparkomatic;;;31-Dic-97
DJGG;Spartan Plastics;DCNB;Spartan Plastics;CVBG;Spartan Plastics;;;31-Dic-97
DJGH;SPB Carb Co;DCNC;SPB Carb Co;CVBH;SPB Carb Co;;;31-Dic-97
DJGJ;SPC Elegance;DCND;SPC Elegance;CVBJ;SPC Elegance;;;31-Dic-97
DJGK;Specialist's Choice;DCNF;Specialist's Choice;CVBK;Specialist's Choice;;;31-Dic-97
DJGL;Specialty National;DCNG;Specialty National;CVBL;Specialty National;;;31-Dic-97
DJGM;Specialty Tools;DCNH;Specialty Tools;CVBM;Specialty Tools;;;31-Dic-97
DJGN;Spectra Carpet;DCNJ;Spectra Carpet;CVBN;Spectra Carpet;;;31-Dic-97
DJGP;Speed Clip;DCNK;Speed Clip;CVBP;Speed Clip;;;31-Dic-97
DJGQ;Speed Flo;DCNL;Speed Flo;CVBQ;Speed Flo;;;31-Dic-97
DJGR;Speed Fx;DCNM;Speed Fx;CVBR;Speed Fx;;;31-Dic-97
DJGS;Speed Industries;DCNN;Red Art Inc;CVBS;Red Art Inc;;;31-Dic-97
DJGT;Speedball Air Freshener;DCNP;Speedball;CVBT;Speedball;;;31-Dic-97
DJGV;AFCO Racing;DCNQ;AFCO Performance Group;CVBV;Speedway Motors;;;31-Dic-97
DJGW;Sperry New-Holland;DCNR;Sperry New-holland;CVBW;Sperry New-holland;;;31-Dic-97
DJGX;Spiderlite;DCNS;Spiderlite;CVBX;Spiderlite;;;31-Dic-97
DJHB;Spin Master;DCNT;Spin Master;CVCB;Spin Master;;;31-Dic-97
DJHC;Splash;DCNV;Splash Products Inc;CVCC;Splash Products Inc;;;12-Dic-13
DJHD;Sports Source;DCNW;Sports Source;CVCD;Sports Source;;;31-Dic-97
DJHF;Sprague;DCNX;Sprague;CVCF;Sprague;;;31-Dic-97
DJHG;Sprayaway;DCPB;Sprayaway;CVCG;Sprayaway;;;31-Dic-97
DJHH;Springfield;DCPC;Springfield;CVCH;Springfield;;;31-Dic-97
DJHJ;SPW Nokia;DCPD;SPW Nokia;CVCJ;SPW Nokia;;;31-Dic-97
DJHK;SPX;DCPF;SPX;BQGB;SPX;;;31-Dic-97
DJHL;TIF Instruments;DCPG;TIF Instruments;BQGB;SPX;;;31-Dic-97
DJHM;SS White;DCPH;SS White;CVCK;SS White;;;31-Dic-97
DJHN;SSB Braking Rules;DCPJ;SSB Braking Rules;CVCL;SSB Braking Rules;;;31-Dic-97
DJHP;SSD Trailer;DCPK;SSD Trailer;CVCM;SSD Trailer;;;31-Dic-97
DJHQ;Stack-On Products;DCPL;Stack-On Products;CVCN;Stack-On Products;;;31-Dic-97
DJHR;Stainless Steel Accy;DCPM;Stainless Steel Accy;CVCP;Stainless Steel Accy;;;31-Dic-97
DJHS;Sta-Lube;BCWH;CRC Industries Inc;BDRQ;CRC Industries Inc;;;31-Dic-97
DJHT;Standard Flywheels;DCPP;Standard Flywheels;CVCR;Standard Flywheels;;;31-Dic-97
DJHV;Standard Fusee;DCPQ;Standard Fusee;CVCS;Standard Fusee;;;31-Dic-97
DJHW;Locksmart;DCPR;Locksmart;BGDK;Standard Motor Products Inc;;;31-Dic-97
DJHX;Standard Transmission;DCPS;Standard Transmission;CVCT;Standard Transmission;;;31-Dic-97
DJJB;Star Quality;DCPT;Star Quality;CVCV;Star Quality;;;31-Dic-97
DJJC;Starco Chemical;DCPV;Starco Chemical;CVCW;Starco Chemical;;;31-Dic-97
DJJD;Stauff;DCPW;Stauff;CVCX;Stauff;;;31-Dic-97
DJJF;Stay Ready;DCPX;Stay Ready;CVDB;Stay Ready;;;31-Dic-97
DJJG;Stearns;DCQB;Stearns;CVDC;Stearns;;;31-Dic-97
DJJH;Steelman Wheel Socket;DCQC;Steelman Wheel Socket;CVDD;Steelman Wheel Socket;;;31-Dic-97
DJJJ;Steffens;DCQD;Steffens;CVDF;Steffens;;;31-Dic-97
DJJK;Steiger Tractor;DCQF;Steiger Tractor;CVDG;Steiger Tractor;;;31-Dic-97
DJJL;Steiner;DCQG;Steiner;CVDH;Steiner;;;31-Dic-97
DJJM;Stens;GWBV;Ariens Company;GWBT;Ariens Company;;;28-Nov-16
DJJN;Sterilite;DCQJ;Sterilite;CVDK;Sterilite;;;31-Dic-97
DJJP;Sterling Teal;DCQK;Sterling Teal;CVDL;Sterling Teal;;;31-Dic-97
DJJQ;Sterling Trucks;DCQL;Sterling Trucks;CVDM;Sterling Trucks;;;7-Dic-17
DJJR;Steyr-Daimler-Puch;DCQM;Steyr-Daimler-Puch;CVDN;Steyr-Daimler-Puch;;;31-Dic-97
DJJS;STI;DCQN;STI;CVDP;STI;;;31-Dic-97
DJJT;Sticker Shield;DCQP;Sticker Shield;CVDQ;Sticker Shield;;;31-Dic-97
DJJV;Stihl;DCQQ;Stihl;CVDR;Stihl;;;31-Dic-97
DJJW;Still;DCQR;Still;CVDS;Still;;;31-Dic-97
DJJX;Stillen;DCQS;Stillen;CVDT;Stillen;;;31-Dic-97
DJKB;Stitt;DCQT;Stitt;CVDV;Stitt;;;31-Dic-97
DJKC;Stolper Industries;DCQV;Stolper Industries;CVDW;Stolper Industries;;;31-Dic-97
DJKD;Inivisble Glass;BKGH;Stoner Inc;BKGH;Stoner Inc;;;19-Nov-10
DJKF;Stop Safe;DCQW;Stop Safe;CVDX;Stop Safe;;;31-Dic-97
DJKG;Stopler;DCQX;Stopler;CVFB;Stopler;;;31-Dic-97
DJKH;Strategic Vista;DCRB;Strategic Vista;CVFC;Strategic Vista;;;31-Dic-97
DJKJ;Strauss;DCRC;Strauss;CVFD;Strauss;;;31-Dic-97
DJKL;Strictly New Auto Parts;DCRF;Strictly New Auto Parts;CVFG;Strictly New Auto Parts;;;31-Dic-97
DJKM;Striper;DCRG;Striper;CVFH;Striper;;;31-Dic-97
DJKN;Sudden Stop;DCRH;Sudden Stop;CVFJ;Sudden Stop;;;31-Dic-97
DJKP;Sullair;DCRJ;Sullair;CVFK;Sullair;;;31-Dic-97
DJKQ;Sullivan;DCRK;Sullivan;CVFL;Sullivan;;;31-Dic-97
DJKR;Sumec Hardware;DCRL;Sumec Hardware & Tools Company;CVFM;Sumec Hardware & Tools Company;;;31-Dic-97
DJKS;Sumec Machinery;DCRL;Sumec Hardware & Tools Company;CVFM;Sumec Hardware & Tools Company;;;31-Dic-97
DJKT;Sumitomo Electric;DCRM;Sumitomo Electric Industries Ltd;CVFN;Sumitomo Electric Industries Ltd;;;31-Dic-97
DJKV;Summer And Company;DCRN;Summer And Company;CVFP;Summer And Company;;;31-Dic-97
DJKW;Sun Coast Automotive Products;DCRP;Sun Coast Automotive Products;CVFQ;Sun Coast Automotive Products;;;31-Dic-97
DJKX;Sun Engine;DCRQ;Sun Engine;CVFR;Sun Engine;;;31-Dic-97
DJLB;Sun Valley;DCRR;Sun Valley;CVFS;Sun Valley;;;31-Dic-97
DJLC;Sunbeam;DCRS;Sunbeam;CVFT;Sunbeam;;;7-Dic-17
DJLD;Sundram Fastners;DCRT;Sundram Fastners;CVFV;Sundram Fastners;;;31-Dic-97
DJLF;Sundstram;DCRV;Sundstram;CVFW;Sundstram;;;31-Dic-97
DJLG;Sundstrand;DCRW;Sundstrand;CVFX;Sundstrand;;;31-Dic-97
DJLH;Sunex;DCRX;Sunex;CVGB;Sunex;;;31-Dic-97
DJLJ;Sunforce Products;DCSB;Sunforce Products;CVGC;Sunforce Products;;;31-Dic-97
DJLK;Sunlink Imports;DCSC;Sunlink Imports;CVGD;Sunlink Imports;;;31-Dic-97
DJLL;Sunoco;DCSD;Sunoco;CVGF;Sunoco;;;31-Dic-97
DJLM;Sunshine Kids;DCSF;Sunshine Kids;CVGG;Sunshine Kids;;;31-Dic-97
DJLN;Sunshine Makers;DCSG;Sunshine Makers;CVGH;Sunshine Makers;;;31-Dic-97
DJLP;Sunstrand;DCSH;Sunstrand;CVGJ;Sunstrand;;;31-Dic-97
DJLQ;Sunterra;DCSJ;Sunterra;CVGK;Sunterra;;;31-Dic-97
DJLR;Super Auto;DCSK;Super Auto;CVGL;Super Auto;;;6-Ene-14
DJLS;Superex;DCSL;Superex;CVGM;Superex;;;31-Dic-97
DJLT;Superior Nut;DCSM;Superior Nut;CVGN;Superior Nut;;;31-Dic-97
DJLW;Sure Brake;DCSP;Sure Brake;CVGQ;Sure Brake;;;31-Dic-97
DJLX;Sure Stop Manufacturing;DCSQ;Sure Stop Manufacturing;CVGR;Sure Stop Manufacturing;;;31-Dic-97
DJMB;Sureflo;DCSR;Sureflo;CVGS;Sureflo;;;31-Dic-97
DJMC;Swenco;DCSS;Swenco;CVGT;Swenco;;;31-Dic-97
DJMD;Switch Etc;DCST;Switch Etc;CVGV;Switch Etc;;;31-Dic-97
DJMF;Symtech;DCSV;Symtech;CVGW;Symtech;;;31-Dic-97
DJMG;Synergy Inc;DCSW;Synergy Inc;CVGX;Synergy Inc;;;31-Dic-97
DJMH;Syroco;DCSX;Syroco;CVHB;Syroco;;;31-Dic-97
DJMJ;Systems Trading Corp;DCTB;Systems Trading Corp;CVHC;Systems Trading Corp;;;31-Dic-97
DJMK;TAAP;DCTC;TAAP;CVHD;TAAP;;;31-Dic-97
DJML;Tab Distribution;DCTD;Tab Distribution;CVHF;Tab Distribution;;;31-Dic-97
DJMM;TCIC;DCTF;Tae Chul Industrial Co Ltd;CVHG;Tae Chul Industrial Co Ltd;;;31-Dic-97
DJMN;Tag Express;DCTG;Tag Express;CVHH;Tag Express;;;31-Dic-97
DJMP;Tail Guard;DCTH;Tail Guard;CVHJ;Tail Guard;;;31-Dic-97
DJMQ;Takeuchi;DCTJ;Takeuchi;CVHK;Takeuchi;;;31-Dic-97
DJMR;Tal & Hadas;DCTK;Tal & Hadas;CVHL;Tal & Hadas;;;31-Dic-97
DJMS;Talbot;DCTL;Talbot;CVHM;Talbot;;;31-Dic-97
DJMT;Talk Time Unlimited;DCTM;Talk Time Unlimited;CVHN;Talk Time Unlimited;;;31-Dic-97
DJMV;T-Allen;DCTN;T-Allen;CVHP;T-Allen;;;31-Dic-97
DJMW;Talsol;DCTP;Talsol;CVHQ;Talsol;;;31-Dic-97
DJMX;Tam Eng;DCTQ;Tam Eng;CVHR;Tam Eng;;;31-Dic-97
DJNB;Tama;DCTR;Tama Enterprises Co Ltd;CVHS;Tama Enterprises Co Ltd;;;31-Dic-97
DJNC;Tamrock;DCTS;Tamrock;CVHT;Tamrock;;;31-Dic-97
DJND;Target Concrete Saws;DCTT;Target Concrete Saws;CVHV;Target Concrete Saws;;;31-Dic-97
DJNF;Tasker;DCTV;Tasker Metal Products;CVHW;Tasker Metal Products;;;31-Dic-97
DJNG;Taylor Machine;DCTW;Taylor Machine;CVHX;Taylor Machine;;;31-Dic-97
DJNH;TCM;DCTX;TCM;CVJB;TCM;;;31-Dic-97
DJNJ;TDC Games;DCVB;TDC Games;CVJC;TDC Games;;;31-Dic-97
DJNK;Team Products;DCVC;Team Products;CVJD;Team Products;;;31-Dic-97
DJNL;Tecafiltres;DCVD;Tecafiltres;CVJF;Tecafiltres;;;31-Dic-97
DJNM;Tecalemit;DCVF;Tecalemit;CVJG;Tecalemit;;;31-Dic-97
DJNN;Tec-Fil;DCVG;Tec-Fil;CVJH;Tec-Fil;;;31-Dic-97
DJNP;Technical Chemical;DCVH;Technical Chemical;CVJJ;Technical Chemical;;;31-Dic-97
DJNQ;Technolab;DCVJ;Technolab;CVJK;Technolab;;;31-Dic-97
DJNR;Tech-Stran;DCVK;Tech-Stran;CVJL;Tech-Stran;;;31-Dic-97
DJNS;Tecno Brake;DCVL;Tecno Brake;CVJM;Tecno Brake;;;31-Dic-97
DJNT;Tecnocar;DCVM;Tecnocar;CVJN;Tecnocar;;;31-Dic-97
DJNV;Tecnofilt;DCVN;Tecnofilt;CVJP;Tecnofilt;;;31-Dic-97
DJNW;Teho;DCVP;Teho;CVJQ;Teho;;;31-Dic-97
DJNX;Teknomac;DCVQ;Teknomac;CVJR;Teknomac;;;31-Dic-97
DJPB;Teledyne Princeton;DCVR;Teledyne Princeton;CVJS;Teledyne Princeton;;;31-Dic-97
DJPC;Telsta;DCVS;Telsta;CVJT;Telsta;;;31-Dic-97
DJPD;Tendeco;DCVT;Tendeco;CVJV;Tendeco;;;31-Dic-97
DJPF;Tennant;DCVV;Tennant;CVJW;Tennant;;;31-Dic-97
DJPH;Terada;DCVX;Terada Kogyo Co Ltd;CVJX;Terada Kogyo Co Ltd;;;31-Dic-97
DJPJ;Terex;DCWB;Terex;CVKB;Terex;;;7-Dic-17
DJPK;Terzo;DCWC;Terzo;CVKC;Terzo;;;31-Dic-97
DJPL;Test Rite International;DCWD;Test Rite International;CVKD;Test Rite International;;;31-Dic-97
DJPM;Texaco;DCWF;Texaco;CVKF;Texaco;;;31-Dic-97
DJPN;Textron Jacobsen;CXCB;Textron Inc;CRNM;Textron Inc;;;10-Ene-18
DJPP;TGI;DCWH;TGI;CVKH;TGI;;;31-Dic-97
DJPQ;The Aztec Group;DCWJ;The Aztec Group;CVKJ;The Aztec Group;;;31-Dic-97
DJPR;The Compressor Warehouse;DCWK;The Compressor Warehouse;CVKK;The Compressor Warehouse;;;31-Dic-97
DJPS;The Hayes;DCWL;The Hayes;CVKL;The Hayes;;;31-Dic-97
DJPT;The Hillman Group;BQSF;The Hillman Group;BQSD;The Hillman Group;;;31-Dic-97
DJPV;Nordic;DCWM;The Nordic Car Company Ltd;CVKN;The Nordic Car Company Ltd;;;31-Dic-97
DJPW;The Rotary;DCWN;The Rotary;CVKP;The Rotary;;;31-Dic-97
DJPX;The Shade;DCWP;The Shade;CVKQ;The Shade;;;31-Dic-97
DJQB;The Whistler Group;DCWQ;The Whistler Group;CVKR;The Whistler Group;;;31-Dic-97
DJQC;Theam;DCWR;Theam;CVKS;Theam;;;31-Dic-97
DJQD;Thermal Components;DCWS;Thermal Components;CVKT;Thermal Components;;;31-Dic-97
DJQF;Thermoid;DCWT;Thermoid;CVKV;Thermoid;;;31-Dic-97
DJQG;Thermo-King;DCWV;Thermo-King;CVKW;Thermo-King;;;31-Dic-97
DJQH;Thirstystone;DCWW;Thirstystone;CVKX;Thirstystone;;;31-Dic-97
DJQJ;Thomas Built Buses;DMCK;Daimler Trucks North America LLC;CCGV;Daimler;;;9-Abr-09
DJQK;Thompson Toledo;DCXB;Thompson Toledo;CVLC;Thompson Toledo;;;31-Dic-97
DJQL;Thorsen Tool;BGGQ;Thorsen Tool Co;BGGQ;Thorsen Tool Co;;;31-Dic-97
DJQM;Thorworks Industries;DCXC;Thorworks Industries;CVLD;Thorworks Industries;;;31-Dic-97
DJQN;Thread Kits;DCXD;Thread Kits;CVLF;Thread Kits;;;31-Dic-97
DJQP;Thwaites;DCXF;Thwaites;CVLG;Thwaites;;;31-Dic-97
DJQQ;TI Smith;DCXH;TI Smith;CVLJ;TI Smith;;;31-Dic-97
DJQR;Tice Auto Air Conditioning;DCXJ;Tice Auto Air Conditioning;CVLK;Tice Auto Air Conditioning;;;31-Dic-97
DJQS;Tie Rite;DCXK;Tie Rite;CVLL;Tie Rite;;;31-Dic-97
DJQT;Tiger Patch;DCXL;Tiger Patch;CVLM;Tiger Patch;;;31-Dic-97
DJQV;Tigercat;DCXM;Tigercat;CVLN;Tigercat;;;31-Dic-97
DJQW;Timbco;DCXN;Timbco;CVLP;Timbco;;;31-Dic-97
DJQX;Timberjack;DCXP;Timberjack;CVLQ;Timberjack;;;31-Dic-97
DJRB;Timberland;DCXQ;Timberland;CVLR;Timberland;;;31-Dic-97
DJRC;Tips;DCXR;Tips;CVLS;Tips;;;31-Dic-97
DJRD;Tipton;DCXS;Tipton;CVLT;Tipton;;;31-Dic-97
DJRG;Tires Plus;DCXV;Tires Plus;CVLW;Tires Plus;;;31-Dic-97
DJRH;TK;DCXW;TK;CVLX;TK;;;31-Dic-97
DJRJ;TM Shea;DCXX;TM Shea;CVMB;TM Shea;;;31-Dic-97
DJRK;TMR;DDBC;TMR;CVMD;TMR;;;31-Dic-97
DJRL;Tokyo;DDBD;Tokyo;CVMF;Tokyo;;;31-Dic-97
DJRM;Tokyo-Roki;DDBF;Tokyo-Roki;CVMG;Tokyo-Roki;;;31-Dic-97
DJRN;Toledo;DDBG;Toledo;CVMH;Toledo;;;31-Dic-97
DJRP;Tomi;DDBH;Tomi;CVMJ;Tomi;;;31-Dic-97
DJRQ;Tool Aid;DDBJ;Tool Aid;CVMK;Tool Aid;;;31-Dic-97
DJRR;Tool Band-it;DDBK;Tool Band-it;CVML;Tool Band-it;;;31-Dic-97
DJRS;Tool Discount Liquidators;DDBL;Tool Discount Liquidators;CVMM;Tool Discount Liquidators;;;31-Dic-97
DJRT;Tool Specialists;DDBM;Tool Specialists;CVMN;Tool Specialists;;;31-Dic-97
DJRV;Top Runners;DDBN;Top Runners;CVMP;Top Runners;;;31-Dic-97
DJRW;Top Technologies;DDBP;Top Technologies;CVMQ;Top Technologies;;;31-Dic-97
DJRX;Topcraft Industrial;DDBQ;Topcraft Industrial;CVMR;Topcraft Industrial;;;31-Dic-97
DJSB;Torch;DDBR;Torch;CVMS;Torch;;;31-Dic-97
DJSC;Torino;DDBS;Torino;CVMT;Torino;;;31-Dic-97
DJSD;Torit;DDBT;Torit;CVMV;Torit;;;31-Dic-97
DJSF;Toro;DDBV;Toro;CVMW;Toro;;;31-Dic-97
DJSG;Toshiba;DDBW;Toshiba;CVMX;Toshiba;;;31-Dic-97
DJSH;Total Power Brake;DDBX;Total Power Brake;CVNB;Total Power Brake;;;31-Dic-97
DJSJ;Total Source;DDCB;Total Source;CVNC;Total Source;;;31-Dic-97
DJSK;Tow Ready;DDCC;Tow Ready;CVND;Tow Ready;;;31-Dic-97
DJSL;Toy Quest;DDCD;Toy Quest;CVNF;Toy Quest;;;31-Dic-97
DJSM;Toyo Tire;DDCF;Toyo Tire & Rubber Co;CVNG;Toyo Tire & Rubber Co;;;31-Dic-97
DJSN;Toyo Roki;DDCG;Toyo Roki;CVNH;Toyo Roki;;;31-Dic-97
DJSP;Toyo-Roshi;DDCH;Toyo-Roshi;CVNJ;Toyo-Roshi;;;31-Dic-97
DJSQ;Toyosha;DDCJ;Toyosha;CVNK;Toyosha;;;31-Dic-97
DJSR;TP Runners;DDCK;TP Runners;CVNL;TP Runners;;;31-Dic-97
DJSS;TPF Enterprises;DDCL;TPF Enterprises;CVNM;TPF Enterprises;;;31-Dic-97
DJST;Tracer Products;DDCM;Tracer Products;CVNN;Tracer Products;;;31-Dic-97
DJSV;Trackmobile;DDCN;Trackmobile;CVNP;Trackmobile;;;31-Dic-97
DJSW;Tractor Supply;DDCP;Tractor Supply;CVNQ;Tractor Supply;;;31-Dic-97
DJSX;Tradco;DDCQ;Tradco;CVNR;Tradco;;;31-Dic-97
DJTB;Traffic King;DDCR;Traffic King;CVNS;Traffic King;;;31-Dic-97
DJTC;Tramco;DDCS;Tramco;CVNT;Tramco;;;31-Dic-97
DJTD;Trane;DDCT;Trane;CVNV;Trane;;;31-Dic-97
DJTF;Transicold;DDCV;Transicold;CVNW;Transicold;;;31-Dic-97
DJTG;Transit Parts;DDCW;Transit Parts;CVNX;Transit Parts;;;31-Dic-97
DJTH;Transitech Exit;DDCX;Transitech Exit;CVPB;Transitech Exit;;;31-Dic-97
DJTJ;Transparts;DDDB;Transparts;CVPC;Transparts;;;31-Dic-97
DJTK;TravelJohn;DDDC;Travel John;CVPD;Travel John;;;31-Dic-97
DJTL;Trentrade;DDDD;Trentrade;CVPF;Trentrade;;;31-Dic-97
DJTM;T-Rex;DDDF;T-Rex;CVPG;T-Rex;;;31-Dic-97
DJTN;Trillium Worldwide;DDDG;Trillium Worldwide;CVPH;Trillium Worldwide;;;31-Dic-97
DJTP;Tripledge;DDDH;Tripledge;CVPJ;Tripledge;;;31-Dic-97
DJTQ;Tristar Tool;DDDJ;Tristar Tool;CVPK;Tristar Tool;;;31-Dic-97
DJTR;Triton;DDDK;Triton;CVPL;Triton;;;31-Dic-97
DJTS;Triumph;DDDL;Triumph;CVPM;Triumph;;;7-Dic-17
DJTT;Trojan;BNRV;The Ames Companies Inc;BNRT;Griffon Corporation;;;26-Set-16
DJTV;Trostel;DDDN;Trostel;CVPP;Trostel;;;31-Dic-97
DJTW;Troybilt;DDDP;Troybilt;CVPQ;Troybilt;;;31-Dic-97
DJTX;Tru Align;DDDQ;Tru Align;CVPR;Tru Align;;;31-Dic-97
DJVB;Tru Cut;DDDR;Tru Cut;CVPS;Tru Cut;;;31-Dic-97
DJVD;Tru Max;DDDT;Tru Max;CVPV;Tru Max;;;31-Dic-97
DJVH;Tru-Air;DDDX;Tru-Air;CVQB;Tru-Air;;;31-Dic-97
DJVJ;Truck Air;DDFB;Truck Air;CVQC;Truck Air;;;31-Dic-97
DJVK;Truckmobile;DDFC;Truckmobile;CVQD;Truckmobile;;;31-Dic-97
DJVL;Trucktec;DDFD;Trucktec Automotive GmbH;CVQF;Trucktec Automotive GmbH;;;31-Dic-97
DJVM;Trudeau;DDFF;Trudeau;CVQG;Trudeau;;;31-Dic-97
DJVN;True Flow Intakes;DDFG;True Flow Intakes;CVQH;True Flow Intakes;;;31-Dic-97
DJVP;Trueblue;DDFH;Trueblue;CVQJ;Trueblue;;;31-Dic-97
DJVQ;Trugrip;DDFJ;Trugrip;CVQK;Trugrip;;;31-Dic-97
DJVR;Trustop;DDFK;Trustop;CVQL;Trustop;;;31-Dic-97
DJVS;Tru-Temp;DDFL;Tru-Temp;CVQM;Tru-Temp;;;31-Dic-97
DJVT;TRW;DDFM;TRW Automotive;CVQN;TRW Automotive;;;31-Dic-97
DJVV;TRW Performance;DDFN;TRW Performance;CVQP;TRW Performance;;;31-Dic-97
DJVW;TSI Supercool;DDFP;TSI Supercool;CVQQ;TSI Supercool;;;31-Dic-97
DJVX;Camellia;DDFQ;Tsubakimoto Chain Co;CVQR;Tsubakimoto Chain Co;;;31-Dic-97
DJWB;Tsubaki;DDFQ;Tsubakimoto Chain Co;CVQR;Tsubakimoto Chain Co;;;31-Dic-97
DJWC;Tsuchiya;DDFR;Tsuchiya;CVQS;Tsuchiya;;;31-Dic-97
DJWD;Tsunami;DDFS;Tsunami;CVQT;Tsunami;;;31-Dic-97
DJWF;Tucson;BWRM;Tucson Alternator & Electric;BWRL;Tucson Alternator & Electric;;;31-Dic-97
DJWG;Tuff Bar;BGLP;Westin Automotive;BGNQ;Westin Automotive;;;11-Jun-15
DJWH;Tuner FX;DDFV;Tuner FX;CVQW;Tuner FX;;;31-Dic-97
DJWJ;Tungsram;DDFW;Tungsram;CVQX;Tungsram;;;31-Dic-97
DJWK;Tungsten;DDFX;Tungsten;CVRB;Tungsten;;;31-Dic-97
DJWL;Turbo Air;DDGB;Turbo Air;CVRC;Turbo Air;;;31-Dic-97
DJWM;Turbonetics;DDGC;Turbonetics;CVRD;Turbonetics;;;31-Dic-97
DJWN;TVH;DDGD;TVH;CVRF;TVH;;;31-Dic-97
DJWP;TVI;DDGF;TVI;CVRG;TVI;;;31-Dic-97
DJWQ;Twin Coach;DDGG;Twin Coach;CVRH;Twin Coach;;;31-Dic-97
DJWR;Twin Disc Clutch;DDGH;Twin Disc Clutch;CVRJ;Twin Disc Clutch;;;31-Dic-97
DJWS;Tyler;DDGJ;Tyler;CVRK;Tyler;;;31-Dic-97
DJWT;TZK;DDGK;TZK;CVRL;TZK;;;31-Dic-97
DJWV;UCC;DDGL;UCC;CVRM;UCC;;;31-Dic-97
DJWW;UD;DDGM;UD Trucks;CVRN;UD Trucks;;;7-Dic-17
DJWX;UFI;DDGN;UFI;CVRP;UFI;;;31-Dic-97
DJXB;Ultra Care;DDGP;Ultra Care;CVRQ;Ultra Care;;;31-Dic-97
DJXC;Ultra Energy;DDGQ;Ultra Energy;CVRR;Ultra Energy;;;31-Dic-97
DJXD;Ultraidet;DDGR;Ultraidet;CVRS;Ultraidet;;;31-Dic-97
DJXF;Ultralast;DDGS;Ultralast;CVRT;Ultralast;;;31-Dic-97
DJXG;Unco Automotive;DDGT;Unco Automotive;CVRV;Unco Automotive;;;31-Dic-97
DJXH;Unelko;DDGV;Unelko;CVRW;Unelko;;;31-Dic-97
DJXJ;Unibit;DDGW;Unibit;CVRX;Unibit;;;31-Dic-97
DJXK;Unichip;DDGX;Unichip;CVSB;Unichip;;;31-Dic-97
DJXL;Unico Filter;DDHB;Unico Filter;CVSC;Unico Filter;;;31-Dic-97
DJXM;Unifide Industries;DDHC;Unifide Industries;CVSD;Unifide Industries;;;31-Dic-97
DJXN;Union;DDHD;Union;CVSF;Union;;;31-Dic-97
DJXP;Union 76;DDHF;Union 76;CVSG;Union 76;;;31-Dic-97
DJXQ;Union Japan;DDHG;Union Japan;CVSH;Union Japan;;;31-Dic-97
DJXR;Union Sangyo;DDHH;Union Sangyo Co Ltd;CVSJ;Union Sangyo Co Ltd;;;31-Dic-97
DJXS;Unipoint;DDHJ;Unipoint;CVSK;Unipoint;;;31-Dic-97
DJXT;Unisit;DDHK;Unisit;CVSL;Unisit;;;31-Dic-97
DJXV;Unisource Fairbanks;DDHL;Unisource Fairbanks;CVSM;Unisource Fairbanks;;;31-Dic-97
DJXW;Unit Crane & Shovel;DDHM;Unit Crane & Shovel;CVSN;Unit Crane & Shovel;;;31-Dic-97
